Time,cpu_util_percent,mem_util_percent,net_in,net_out,disk_usage_percent
1604227320,17.33618557,87.37109794,2924373.5,59214421,0
1604227380,16.82378772,87.37044515,1507431.5,48862198.5,0.001666667
1604227440,17.10830091,87.36898803,2029773,50669923.5,0.0016665
1604227500,17.37015254,87.36880507,1865125.5,59607437.5,0.003333389
1604227560,17.44926155,87.36841988,16458654.5,63200936.5,0.001666889
1604227620,17.58981248,87.36916694,1346924.5,78316082.5,0.00166675
1604227680,17.34854379,87.37123884,13073318.5,68159309.5,0.003332944
1604227740,17.06374671,87.37215873,1893441,69904719,0.001666611
1604227800,17.23947582,87.37252871,948367.5,65615325.5,0
1604227860,17.9909394,87.37538974,1297811.5,61536481,0.001666639
1604227920,17.20587776,87.37552404,1987260.5,57264242.5,0.001666944
1604227980,17.63715054,87.37684534,2228073.5,57245410.5,0
1604228040,16.75839912,87.37788585,1396008.5,52496131,0.00166675
1604228100,17.01165089,87.37701563,1527305,48639692,0.001666306
1604228160,17.04875805,87.3745555,1460838.5,57225527.5,0.001667056
1604228220,16.95686755,87.37852698,1283590.5,52565583.5,0.001666556
1604228280,17.70491144,87.38295106,1461165,56114215,0
1604228340,17.69914287,87.3810905,1814288.5,89942046.5,0.003333722
1604228400,17.90673011,87.38073015,27586042.5,106325605.5,0.003333389
1604228460,17.15988236,87.38976836,10992342,69744809.5,0.003332556
1604228520,17.38098873,87.3924003,4454062.5,60952166,0
1604228580,16.84467549,87.39470483,29648626.5,56602507,0.001666694
1604228640,16.86909415,87.39608948,11319898,54467551.5,0
1604228700,16.93341884,87.39610925,1980710.5,61060777.5,0.001666389
1604228760,16.76062964,87.39297656,10249395.5,49784249.5,0.003334056
1604228820,16.77478318,87.39161979,1312213.5,52043398,0.003333278
1604228880,17.15025304,87.3881673,1612866,54111397,0.001666722
1604228940,17.33279322,87.38519933,3261221.5,49946098.5,0.004999
1604229000,17.09638686,87.38628444,3689225.5,59477843.5,0.003333722
1604229060,17.46064264,87.38592561,2175352.5,61702950,0.00500025
1604229120,17.38866227,87.38493477,7820652.5,52174755,0
1604229180,17.25063913,87.38454401,4139756,62092214.5,0.003333333
1604229240,17.39383044,87.38614152,1249167,56612712,0.001666556
1604229300,17.78470746,87.38626062,1528399,61706558,0.001666611
1604229360,17.26737535,87.38497177,1215746.5,78627221,0.001666639
1604229420,17.15116336,87.3851076,1235874,62649709,0
1604229480,17.07386721,87.38667622,996061,49884359.5,0.003333611
1604229540,17.32225808,87.385472,24234480,54861229,0.003331279
1604229600,17.61814352,87.38665747,61288351,123788199.5,0.001667528
1604229660,18.07330645,87.38648565,56636739.5,126102699.5,0.0033335
1604229720,18.3474938,87.4236861,4110530.5,111828868,0.001666667
1604229780,18.66496454,87.4357536,1399593.5,55844564,0.003333333
1604229840,18.13713346,87.41883984,1280269.5,63755215.5,0.001666333
1604229900,17.59706865,87.42003138,2203596.5,61343268.5,0.001666833
1604229960,17.61097196,87.41616431,1495533,58663241.5,0.001666778
1604230020,17.5099437,87.41631686,995869,63123437.5,0.001666778
1604230080,18.27745442,87.42392431,1049187.5,56046852.5,0.001665695
1604230140,17.74143451,87.41945614,1121981.5,56383767,0.005002752
1604230200,17.79463207,87.42114488,25443600,65664958,0
1604230260,17.12625195,87.41282991,5988415.5,59371053,0.001667111
1604230320,17.3201079,87.41513444,4413087.5,50068282.5,0.00166675
1604230380,17.07023577,87.41597577,23979703,56382932,0.001666556
1604230440,17.09336579,87.40403295,12856823,60547609,0
1604230500,17.31279731,87.40749862,2690527.5,60441396,0.001666722
1604230560,17.28885723,87.40700598,10286891,62241684.5,0.001666611
1604230620,17.22168975,87.40549767,4684429.5,56036941.5,0.001666583
1604230680,17.17068534,87.40338218,2038847,52252700.5,0.001666944
1604230740,18.07316553,87.39881265,1586426.5,77590804.5,0.003332833
1604230800,17.45815503,87.39802048,2335431,106408730.5,0.003333167
1604230860,17.09224097,87.39985164,1255418.5,90901635.5,0.001666944
1604230920,17.30486275,87.40160779,1612051.5,58701084.5,0
1604230980,16.98611202,87.40167165,1688342,55107969,0.003333222
1604231040,16.73799576,87.40122058,919395.5,50147835,0.001666722
1604231100,16.86938508,87.3995217,1510670,52704854.5,0.001666722
1604231160,17.17603829,87.40168381,2487085,59093346,0.001666389
1604231220,17.02532979,87.39984708,2062476,54813791.5,0.001666944
1604231280,17.43419336,87.40129913,1415485.5,60321246,0
1604231340,17.21545137,87.398653,2032684,59180587,0.004999167
1604231400,17.29075972,87.40199602,1217185.5,56470793,0.001666944
1604231460,17.63920817,87.40222764,28658717,85280478,0
1604231520,17.61208183,87.4019874,972465.5,58570482.5,0.00166675
1604231580,17.46080868,87.40174109,1077123.5,46993133.5,0.003333167
1604231640,17.7796268,87.40242175,2468077,50242784,0.001666778
1604231700,17.76996505,87.40447743,9163116,94381565,0.003333389
1604231760,17.70457161,87.40493408,28359310.5,80274599,0.001666556
1604231820,17.09355042,87.40592847,1240186,55546552.5,0.001666778
1604231880,16.97050659,87.40859589,755580.5,51804340.5,0.001666639
1604231940,16.93213674,87.41083403,820937,51080738,0.006666889
1604232000,17.20643913,87.4112998,27997007,61772446.5,0.001666583
1604232060,17.09016691,87.41077372,6090504,60535465.5,0.003333056
1604232120,17.45096971,87.42097053,12361872,54912919.5,0.0016665
1604232180,17.13521152,87.42201712,23117069,63059712.5,0
1604232240,17.29283169,87.41705987,11198279,57331238.5,0.003333389
1604232300,17.65623627,87.42020066,1568830.5,61557642,0.001666778
1604232360,17.34141898,87.4198915,10867233,68963298,0.001666444
1604232420,17.51587641,87.41945107,2120879,66159128.5,0.001666917
1604232480,16.71208708,87.41589468,925165.5,54366414.5,0.001666389
1604232540,17.05290423,87.40922436,3196432.5,53422524,0.006667778
1604232600,17.55895818,87.41007278,6872548.5,71794069,0.001666389
1604232660,17.34933422,87.41281622,10271600.5,57833585,0.001666972
1604232720,17.85740895,87.41140218,2024611,62911145,0
1604232780,17.76227965,87.41101446,15875626,62996470.5,0.001666417
1604232840,17.37687389,87.41073976,1739795.5,70138662.5,0
1604232900,17.7778309,87.41124861,7095471,73182641,0.003333389
1604232960,17.42942336,87.41274121,9686623,106040796.5,0
1604233020,17.40707928,87.41241685,1590565,74204769,0
1604233080,17.09217279,87.41296219,1674287.5,61005315,0.001666694
1604233140,17.22734326,87.41065208,2126166,55626400.5,0.001666611
1604233200,17.63099924,87.41120199,3604790.5,62060028,0
1604233260,17.7815802,87.41434379,2391529,64447323,0.001666639
1604233320,17.3735184,87.41406656,922599,56143484.5,0.00166675
1604233380,16.93661485,87.4159925,1490472,54520342,0
1604233440,17.13010976,87.41592205,973248,60801202.5,0.001666333
1604233500,17.00561461,87.41751753,2823247,64234649.5,0
1604233560,17.37193296,87.41743847,1153840.5,58539929.5,0
1604233620,17.04168957,87.41781909,1845372,68091578.5,0.001666778
1604233680,17.45765742,87.41813231,874250.5,66547951,0
1604233740,17.91186138,87.42038819,1822915,64204452.5,0.004999583
1604233800,17.82925312,87.42462575,24946591,70070909,0.003333611
1604233860,17.2860502,87.42249607,8537091,72105464,0.003332722
1604233920,17.75739357,87.42330497,5294027.5,61146964,0.001667
1604233980,17.06358811,87.42610163,25988354.5,50531046.5,0.001666694
1604234040,17.23713159,87.43475009,12225362,60556981,0.003333389
1604234100,17.7217218,87.43494572,5909807,70613650.5,0
1604234160,17.41224169,87.43664055,27452288.5,97012050.5,0.001666667
1604234220,17.12657886,87.43699634,4676289.5,59569103.5,0
1604234280,17.13650656,87.43794866,1413263,59319713,0
1604234340,17.36289671,87.42959314,1424671.5,70247145,0.001666639
1604234400,17.4537276,87.43109081,2241671,75068595,0.001666583
1604234460,17.28570163,87.42307538,1909112.5,58548418.5,0
1604234520,17.99904412,87.42212559,3363517,66272986.5,0.003333333
1604234580,17.33481967,87.42463538,1304910.5,59695365,0
1604234640,17.51211244,87.42417671,6675528,64989732,0
1604234700,17.56014274,87.42405963,7132697.5,68564985,0
1604234760,16.99566189,87.42389136,1455505,62005114,0.001667139
1604234820,16.95199111,87.42311187,2238549.5,55507333,0.001666833
1604234880,17.33616972,87.42518275,1009278.5,53919781.5,0
1604234940,17.5026864,87.42373628,1381450.5,110515602,0.004999583
1604235000,17.70785403,87.42435055,1457459,100055938,0.001666778
1604235060,17.61564149,87.42695005,2498735.5,103773145,0.003333333
1604235120,17.63681314,87.42759321,1163551.5,105289974,0
1604235180,18.01552827,87.42800323,1525408,133165378.5,0.001666556
1604235240,17.58111165,87.42740772,1518736.5,106092537,0.001666778
1604235300,17.22481577,87.42775236,2707876.5,106555419.5,0.003333444
1604235360,17.50749192,87.42886636,2277927.5,109134538,0.003333222
1604235420,18.60428887,87.42874117,3038212,104989252.5,0
1604235480,17.867165,87.4303843,1182916.5,102276669,0.001665945
1604235540,18.31850919,87.41447861,2125751,94427041,0.003334334
1604235600,19.08101867,87.40318351,28077569.5,89741399.5,0.003333278
1604235660,17.613464,87.40105282,11264391.5,99748962,0.001666667
1604235720,18.08426273,87.40920915,3262242,105869495.5,0
1604235780,18.04929054,87.41332558,25314987,99592079.5,0.001666528
1604235840,18.40567796,87.41130487,11314243.5,105982130,0.001666278
1604235900,18.34915928,87.41253646,2312606,107321766,0
1604235960,17.82101708,87.41970093,12708222.5,99972255,0.001666833
1604236020,17.22919688,87.42031065,7944195.5,62032365,0
1604236080,16.90142383,87.42199077,3065935,53547132,0
1604236140,17.4313219,87.4164978,2074406.5,61572679.5,0.005
1604236200,17.08072273,87.41847695,2269292.5,57995464,0.001666306
1604236260,17.66075387,87.41632092,2724745.5,89494104,0
1604236320,17.8424773,87.41591039,2603967,95636358,0.001666667
1604236380,17.40421215,87.41308687,17574659.5,71341369.5,0.003333056
1604236440,17.63804182,87.41011789,1933065.5,95782882,0
1604236500,17.13478414,87.41134339,4875317.5,51913448,0.001666833
1604236560,17.53940786,87.41399206,1489766,62711028,0.003333167
1604236620,17.10977148,87.41146199,4892100.5,58370350,0
1604236680,17.23706547,87.41133021,2497377,55849026,0
1604236740,17.40381793,87.41104538,1635517,64981834.5,0.0016665
1604236800,17.00286496,87.41160795,1855899.5,53380366,0.003333556
1604236860,17.33755485,87.40997648,1694295,62258772,0.003333
1604236920,17.62696132,87.40959383,14736884,65214176,0.001666889
1604236980,17.13996401,87.41204028,3438196,90901949.5,0
1604237040,17.31335355,87.41148936,1491977,54871778,0
1604237100,17.36512356,87.41245689,6364924.5,60370832.5,0.003333
1604237160,17.89458583,87.41311069,2230628.5,70127035,0.001666722
1604237220,17.15073839,87.41519273,3569759.5,69452257,0.0033335
1604237280,16.93395142,87.41675121,2989198.5,53691115.5,0.005000083
1604237340,17.14853098,87.41749878,1450271,65724080.5,0.001666583
1604237400,17.35203534,87.41797418,26931390.5,64738311.5,0
1604237460,17.29167121,87.41919614,11118641.5,61944587,0.001666528
1604237520,17.32663756,87.40943824,4259018,65205834,0.001666528
1604237580,17.33806979,87.39896723,23881186,53255688.5,0.001666972
1604237640,17.22814183,87.40221902,17906951,52184691.5,0
1604237700,17.64358392,87.44451863,3512354,89037947.5,0
1604237760,17.85325965,87.44153191,15588459,64807735.5,0
1604237820,17.92645846,87.44244775,2937200,62915349.5,0.003332889
1604237880,18.38012133,87.44490179,3561630.5,67858830.5,0.003333722
1604237940,18.37067792,87.43719197,2038791.5,105206596.5,0.001666667
1604238000,18.11948999,87.43989183,5042301,110518770,0.00166675
1604238060,17.76868884,87.43089923,6790183,72941165,0.001666667
1604238120,17.68777546,87.42324161,2867404,53984344.5,0.001666667
1604238180,17.43502801,87.42042823,1158066.5,57564544,0.001666694
1604238240,17.09722317,87.40239742,1384792.5,50108238,0
1604238300,17.48948778,87.40335025,3066545.5,56175704,0
1604238360,17.76541462,87.40261536,1435294,64797746.5,0.001666806
1604238420,17.27524696,87.40065496,21953701.5,63389033.5,0.003333778
1604238480,17.47545154,87.40285306,2155776,68444381,0
1604238540,17.64370472,87.40122666,1869662.5,57177387,0.003333111
1604238600,17.86936475,87.40336039,1804248.5,64281656,0.003333778
1604238660,18.01302688,87.40441611,1984950,68018053.5,0
1604238720,17.44278517,87.40391131,870561.5,52468181.5,0.001667056
1604238780,17.84454834,87.40349318,1400891.5,52461111,0.001666528
1604238840,18.1755399,87.4022469,1454748.5,50815468.5,0.001666833
1604238900,17.77294545,87.40565327,1238844,54771804,0.003332611
1604238960,18.03658875,87.40398531,1718505,58282928,0.003333945
1604239020,17.8223102,87.40276335,1184536.5,57935334.5,0
1604239080,17.65348515,87.40590921,1076201.5,62255399.5,0.003334
1604239140,17.22177561,87.40549767,725493,46806602.5,0.006666
1604239200,17.69184463,87.40897551,26326534,62101275.5,0.001666139
1604239260,17.13324242,87.40768209,8402247,64239985.5,0.001667361
1604239320,16.99351469,87.41208994,2559094.5,52315578.5,0
1604239380,17.03054248,87.41519526,8166862.5,48455008.5,0.003334111
1604239440,17.38689331,87.38909073,28467428,58374150.5,0.003332722
1604239500,17.63574748,87.39332881,2044930,60046537.5,0
1604239560,17.38863622,87.39766571,34008063,68617952,0.001666667
1604239620,17.19055412,87.39689989,1632201,69583451.5,0.001666833
1604239680,17.1095932,87.39920544,1552867,47105395,0.001666722
1604239740,17.38006483,87.39803062,816240.5,58861669,0.005000083
1604239800,17.2851358,87.39874575,1698359.5,49889727.5,0.001666667
1604239860,17.25744267,87.39556593,2720657.5,59021429,0
1604239920,17.58388341,87.39295832,2399688.5,59342358.5,0.001666611
1604239980,17.57916405,87.38937861,1571159,58274621,0.003333
1604240040,17.24667585,87.38738831,3159479.5,61033001.5,0.001666722
1604240100,18.4645015,87.38842933,1458873.5,97748800,0
1604240160,17.31600117,87.38849775,2381618.5,81593982,0.003333444
1604240220,17.76010068,87.39913347,2713962.5,108806281,0
1604240280,17.32100668,87.44138088,2172639,98079254,0
1604240340,16.93135228,87.41526622,1629235,43745995.5,0.006667222
1604240400,17.364188,87.41828487,16614713,57678166,0.001666333
1604240460,17.34761695,87.41732443,2374591.5,90174281,0.001666556
1604240520,17.07266398,87.4153392,1166280.5,53224751,0.00500075
1604240580,16.89964184,87.42025794,924734,47351216.5,0
1604240640,17.0325065,87.41677149,1447418.5,51187283,0.001666694
1604240700,17.08484952,87.4162079,1095068,51556357,0.003333389
1604240760,17.03528823,87.40934042,2634995.5,53220704.5,0.001666417
1604240820,17.31475536,87.40137414,1285009.5,63448520,0.00166675
1604240880,17.02258325,87.4001679,1414508,48194298.5,0.00500025
1604240940,17.54382591,87.39788567,1797886.5,57681328,0.005000333
1604241000,17.4624612,87.3987123,35077555.5,62306819,0.005000083
1604241060,17.34669599,87.39679194,8485234.5,72207044,0.003332889
1604241120,17.08595754,87.39653853,5873561,53905626,0.001666917
1604241180,16.94642818,87.40141874,11012575,45591293.5,0.001666361
1604241240,17.61122403,87.40551541,30686371,51698664,0.001666722
1604241300,18.02891804,87.40682505,5525994,59046716,0.001666944
1604241360,17.33127972,87.40438164,10074517,55432113,0.003332833
1604241420,17.42264634,87.41281318,5787006.5,55231367.5,0
1604241480,16.79061872,87.41296777,1411552,60102741.5,0
1604241540,16.8276386,87.41030592,2134564,52706439.5,0.001667167
1604241600,17.16154537,87.41548314,1330941,51389911.5,0.004999583
1604241660,17.57806068,87.4133413,1874583,63185615.5,0.0033325
1604241720,17.29453792,87.4086704,15170384,65404378,0.003333722
1604241780,17.7459053,87.40510032,1639977,70340692,0.003334222
1604241840,17.52608319,87.40018513,1162353,50117904,0
1604241900,17.83233769,87.40024392,1902598,58434229.5,0.003333333
1604241960,18.41777114,87.40273852,1196131.5,75112111,0
1604242020,18.31789239,87.40239996,2927814,96523053.5,0.001666472
1604242080,17.79503624,87.40450024,1498569,96172109,0.001666944
1604242140,16.97654454,87.40398987,995562.5,95617075.5,0.003333278
1604242200,17.13564472,87.40548348,1141549.5,99189464,0.003333167
1604242260,17.12546391,87.40484894,1907949.5,68801896.5,0.001666917
1604242320,16.77502246,87.4043193,1959518.5,47161501,0.003333333
1604242380,17.14426659,87.40460769,1823389.5,53578378.5,0
1604242440,17.33721359,87.40367412,2049544,53872163.5,0.001665751
1604242500,17.05215941,87.40627514,1111886.5,52780303,0.003335112
1604242560,17.43843967,87.40734606,1230748,58466011,0.001666583
1604242620,17.34852852,87.40668009,1903357,52935819.5,0.001666639
1604242680,17.29765019,87.40825936,1000307,65492254,0.001666833
1604242740,16.93426753,87.40973219,890915,79737210.5,0.003333667
1604242800,17.49571326,87.41303416,29731593,66789926,0.003333333
1604242860,16.98750368,87.40862174,10006520.5,56057368.5,0.001666556
1604242920,16.68660184,87.41171743,4736820.5,47661589,0
1604242980,17.07171984,87.41696256,3018968.5,53290587,0.003332833
1604243040,16.74027941,87.41626061,24461617,49813755.5,0.001666889
1604243100,17.05197279,87.42045813,10065262.5,61023749.5,0.001666472
1604243160,16.54359731,87.42409359,2885543.5,55538389,0
1604243220,16.66999454,87.42444583,10344852,52313841.5,0.001666639
1604243280,16.59625854,87.42503882,1075629,47973948,0
1604243340,16.7462741,87.42402162,9495441.5,57858360.5,0.003333
1604243400,16.91169425,87.42502057,4501286,51615037.5,0.003333667
1604243460,16.95046908,87.41460684,1696599,58612985,0
1604243520,17.11696503,87.41212948,1497264.5,57678326.5,0.001666694
1604243580,16.7470584,87.41363677,1213965.5,45941799,0.001666472
1604243640,16.88632288,87.4132526,2017205,49704479.5,0
1604243700,17.3901919,87.41367022,1413754,57490627,0.001666833
1604243760,17.0016589,87.41467779,1748416,64542435,0.001666889
1604243820,17.31484745,87.41389576,1559598.5,52072573.5,0.004999667
1604243880,17.45711142,87.41636248,2320535.5,51483326.5,0
1604243940,16.81920122,87.41689769,1085597,57013545.5,0.00500025
1604244000,17.15155072,87.41732798,1940809.5,58398302,0.00166675
1604244060,17.10118483,87.41673702,1549095,59929098,0.003333556
1604244120,17.17972818,87.41672942,863462.5,60081253.5,0.001666361
1604244180,16.6183398,87.41700564,1224930.5,50770888,0.001666417
1604244240,17.86210618,87.41713235,1667507.5,51299702,0
1604244300,17.03348152,87.41651199,1278281.5,58876268.5,0.003332833
1604244360,17.25735427,87.41779274,2194029,61396150,0.001666278
1604244420,16.92568254,87.41823064,1083638.5,50698307.5,0.001667389
1604244480,17.26663084,87.42005419,2080887,56036376.5,0
1604244540,17.17967826,87.41781453,805372.5,77646051,0.0033335
1604244600,17.67571233,87.42051033,27430719,61934357.5,0.001666611
1604244660,16.97767926,87.42054531,6351985.5,61307355,0
1604244720,17.28825582,87.4222974,3767714,51564740.5,0.001667139
1604244780,16.47295365,87.42789173,3755037.5,48662749.5,0.001666694
1604244840,17.08583555,87.43066407,22765774,54745112.5,0.001666694
1604244900,17.96116403,87.43096613,12189771,60435924.5,0.001666556
1604244960,17.06849664,87.43348505,1745516,61611466,0.001666556
1604245020,16.88206942,87.44003729,24421346.5,69465089.5,0
1604245080,16.63759969,87.43832827,2153733.5,52951924.5,0.003333278
1604245140,16.85257204,87.43874336,1612710.5,51149611,0.001666944
1604245200,17.01091448,87.44001397,2463765,59351461,0.005000083
1604245260,16.89134673,87.43508206,11883891.5,56337536,0.001666611
1604245320,17.31693233,87.43243947,1585072,74422658.5,0.001666722
1604245380,16.8481088,87.42942792,1181324,45552627.5,0
1604245440,17.19580718,87.42362123,1238654,80164933.5,0.001667028
1604245500,17.83820358,87.424867,2360375,103205026.5,0.003333389
1604245560,17.46670753,87.42699871,2591017,62707649,0
1604245620,17.22961675,87.42643715,3046970.5,61649018,0
1604245680,16.91781925,87.42739454,1610551,50851356.5,0.001666694
1604245740,16.91486268,87.42783142,1301505.5,53675611,0.005
1604245800,17.28505965,87.42876753,2906548,56980823.5,0
1604245860,16.99429202,87.42716849,1622437,56955039.5,0
1604245920,17.36265324,87.42634845,1460375,54880427.5,0.001666833
1604245980,17.14235556,87.4273915,1486723,55652992,0.001666722
1604246040,17.64634736,87.42799817,2854947,50324931.5,0.016666111
1604246100,17.67432412,87.42858456,20684529,79620951,0
1604246160,17.17312789,87.42921505,1205509.5,82861586,0
1604246220,16.67164605,87.42968995,1260272.5,52107253,0.003334167
1604246280,16.71262788,87.43116886,1874709,45599499,0.001666389
1604246340,17.27418417,87.43069904,962010,52299040,0.006667445
1604246400,18.00982891,87.43327624,161457411,78527180.5,0.003333111
1604246460,17.95962648,87.43231429,196147746.5,62777907.5,0.00166675
1604246520,18.60944011,87.43515504,264432003,102066809,0.00166675
1604246580,17.59524097,87.43699127,5632222.5,71591519.5,0.0016665
1604246640,16.97441623,87.43646062,22757704,59005705,0.003333667
1604246700,17.36293691,87.4365853,11945444,63675686.5,0.001666806
1604246760,17.2284183,87.44140622,2161561.5,53983659,0
1604246820,17.05660077,87.44334584,11299820.5,53979599.5,0.001666639
1604246880,17.37784336,87.4428456,3584908,52592522,0.003333556
1604246940,17.04470405,87.44720937,1006158,70232226.5,0.005
1604247000,17.43938938,87.44651603,2752523,51450433,0.003332833
1604247060,17.39912386,87.44772329,1634474,60311660,0.003333111
1604247120,17.41014167,87.44322217,1285000,57857534,0.003333945
1604247180,17.4002549,87.44497325,1751757.5,52821828.5,0.00166675
1604247240,17.65021018,87.44490483,3261131,51662422,0
1604247300,18.05453002,87.44411925,1382075.5,88777523.5,0.003332944
1604247360,16.98006817,87.43594924,2048212,58421321,0.0033335
1604247420,17.0852313,87.43845751,1568465,53937210,0.001666583
1604247480,16.92214578,87.4407585,2983495,61045795.5,0.001666889
1604247540,17.07899019,87.44114571,1310997,56320965.5,0.00499975
1604247600,17.12080574,87.44116244,861467,52401249,0
1604247660,17.09848294,87.4398822,1461159.5,55754275,0.001666556
1604247720,17.44024574,87.43975701,748117.5,56798088.5,0.001666917
1604247780,18.28219605,87.44106158,10423638,95845375,0
1604247840,17.88063356,87.4374018,1875974.5,95666108.5,0
1604247900,18.23326674,87.43612662,1105500,97552277,0.003334723
1604247960,18.23224458,87.44163632,1582759.5,95314709,0.001666694
1604248020,18.36839131,87.44217102,6549094.5,80653325,0
1604248080,17.84151939,87.44253897,1609672.5,99355159,0
1604248140,18.8088527,87.44384303,3875880,95530659.5,0.003333722
1604248200,18.74032561,87.44613287,31669532,86457707,0.003331667
1604248260,17.58758152,87.44571981,4691436.5,77428788,0.001667361
1604248320,16.99738404,87.44932384,2507612.5,52133910,0.001666889
1604248380,16.83512586,87.44892852,3041596.5,52504954.5,0.004999583
1604248440,16.82137014,87.4501449,22214050.5,47460775.5,0.003333611
1604248500,17.67857486,87.45421014,12796221.5,71943947.5,0.001666694
1604248560,16.77850432,87.45277025,2248123,56600396,0.003332944
1604248620,16.87723097,87.45206475,9963462,52413377,0.001666583
1604248680,17.10239327,87.46008221,1485860,54782201,0
1604248740,17.05040462,87.45801639,1028452.5,56881151,0.005000417
1604248800,17.27342311,87.45849433,24788712.5,63933149,0.003333389
1604248860,17.10172727,87.46080343,2644657,87959014.5,0.003333111
1604248920,17.05086621,87.46046182,3611019.5,53307745,0.003333611
1604248980,16.84852072,87.46055812,841522,54202831.5,0
1604249040,16.77262798,87.45298514,1107373,44358742,0.00166625
1604249100,17.3703555,87.45382445,1399112.5,57877831.5,0
1604249160,17.71138581,87.44795997,2309745.5,66939833,0.003333333
1604249220,17.26105753,87.4470411,1669087,87494441.5,0.001666472
1604249280,16.78884183,87.45103944,1936605,50256821,0.001666722
1604249340,16.88572369,87.4491054,889996,53506757,0.001666778
1604249400,17.02714733,87.45100143,1681580,48709461,0.005
1604249460,16.91011159,87.45135874,1637478.5,53768259.5,0.0016665
1604249520,17.58714474,87.45164814,8440103,57848004,0
1604249580,17.50935342,87.45187266,30867671,101749703,0.001666778
1604249640,17.34687543,87.44953316,5961924.5,84130446,0.003332556
1604249700,17.68845572,87.45026349,28041377,89506748.5,0.001666889
1604249760,17.75146853,87.44849569,16262446.5,78184689,0
1604249820,17.4078398,87.44926961,45415341,99776834,0.001666972
1604249880,17.4755126,87.45315746,18662114,73497481.5,0
1604249940,17.34941712,87.45447724,9568607.5,78681432,0.001666694
1604250000,17.48058578,87.45505552,93378651,69999745,0.003333278
1604250060,17.82873304,87.45594551,20362551,89328149,0.001666639
1604250120,17.18076104,87.45758965,6642692,95723879.5,0.005000417
1604250180,17.47558397,87.45914509,29714259.5,101920897.5,0.003333389
1604250240,16.71467668,87.46432941,22438827.5,74448504.5,0
1604250300,17.30896454,87.46848436,4461690.5,61473943.5,0
1604250360,17.01246237,87.44254252,17874856.5,56813785.5,0.003333
1604250420,16.74459931,87.44426674,21233548.5,65362293,0
1604250480,16.43918768,87.44977897,9887249.5,78144189,0.003332889
1604250540,16.88559228,87.44633408,1106454.5,61165394,0.001666972
1604250600,16.50370586,87.44647194,2117140,51000959,0.003333333
1604250660,16.30743315,87.44506144,1636294.5,54949042.5,0.001665945
1604250720,16.50172584,87.44196778,4789574.5,52973843,0
1604250780,16.29079931,87.44022633,7750318.5,48574419,0.001666444
1604250840,16.69372037,87.44256786,4930095.5,49452889.5,0.003333833
1604250900,16.7671438,87.44249083,3259363,58156070.5,0.001666084
1604250960,16.79203579,87.4366968,4071327,62456830.5,0.003334056
1604251020,16.48603705,87.43998154,6267570,74468129.5,0
1604251080,16.23429965,87.44043413,944229,53662915,0.001667111
1604251140,16.27900641,87.43856141,1606126,57311620,0.001667
1604251200,16.39178129,87.43785845,835185.5,51771528,0.003333333
1604251260,16.64790078,87.43815747,1960387,62415768.5,0.003332722
1604251320,16.49105606,87.43800542,1620791,59546417,0
1604251380,16.75526039,87.43805459,931529.5,55943747.5,0.001666611
1604251440,16.76035792,87.43516822,2088384.5,62553570,0.003333444
1604251500,17.31813803,87.43453976,2334780,62132283,0
1604251560,16.91223809,87.43630553,2095727.5,64183975.5,0.001666306
1604251620,16.87071585,87.43788936,6461167,63557979,0.001667056
1604251680,16.4465942,87.43896687,894322.5,55987782.5,0.001666667
1604251740,16.35863692,87.44041994,1492356,51240973.5,0.006665334
1604251800,16.62594149,87.44117967,53247239.5,62285793,0.001666889
1604251860,16.69941541,87.44069717,31551720.5,59602009,0
1604251920,17.22586538,87.44465294,16161852,66222522.5,0.001666778
1604251980,16.96708177,87.44373001,9639695,63606522.5,0.001666139
1604252040,16.6728479,87.44307773,27679952,53815063,0.001667056
1604252100,17.82405507,87.44494132,7351621.5,72209848,0
1604252160,16.72023462,87.44554799,5405237.5,69103095,0.003333389
1604252220,16.58006841,87.45051995,11611197,61626722.5,0.001666278
1604252280,16.50030003,87.45224417,1105199,59716806,0.0033335
1604252340,16.57681099,87.45031367,4366387.5,59033005,0.005001
1604252400,17.44004209,87.45773207,995835,60742919.5,0.00499975
1604252460,16.88769552,87.45703113,2335113.5,97784644.5,0.00499925
1604252520,16.90337361,87.45718064,14991196.5,64055934,0.001666833
1604252580,16.99128538,87.45910404,2864437.5,58177705,0
1604252640,16.8033235,87.45242662,12610531.5,62479017.5,0.0016665
1604252700,17.56794518,87.45228623,3972620.5,64146754,0.003333722
1604252760,17.12333772,87.44456881,5126080,66393792,0.001666389
1604252820,16.66378051,87.44607763,1734977.5,63447730.5,0.001666944
1604252880,16.72006745,87.4480066,908354.5,59797802,0.003333
1604252940,16.46653115,87.44947994,1064216.5,59388983,0.003333278
1604253000,16.863859,87.44896754,1978337,62949417.5,0.001666889
1604253060,16.89995731,87.44864013,1972594.5,68139975,0.003332722
1604253120,17.12851783,87.44857729,4783097.5,56393415,0.003334056
1604253180,16.84412587,87.45147278,4033349,60941306.5,0.003333222
1604253240,16.81439179,87.4495656,2215210.5,61670695.5,0
1604253300,17.2779914,87.44914189,1004853.5,53495166,0
1604253360,17.83865996,87.45187925,1471466,108280779.5,0.001666139
1604253420,16.48760726,87.45234148,1774841,116095763,0.001667306
1604253480,16.30490165,87.45381076,2717161.5,55492917,0.001666444
1604253540,16.42144127,87.45310121,1171388.5,59744840,0.001666694
